,state,year,quater,pincode,registered_users
6088,puducherry,2022,2,605001,22300
6089,puducherry,2022,2,605010,22248
6090,puducherry,2022,2,605013,22133
6091,puducherry,2022,3,605110,57334
6092,puducherry,2022,3,605107,42562
6093,puducherry,2022,3,605008,38768
6094,puducherry,2022,3,605004,38540
6095,puducherry,2022,3,605009,31818
6096,puducherry,2022,3,605011,26199
6097,puducherry,2022,3,605007,24425
6098,puducherry,2022,3,605001,23444
6099,puducherry,2022,3,605010,23414
6100,puducherry,2022,3,605013,23272
6101,puducherry,2022,4,605110,60161
6102,puducherry,2022,4,605107,44713
6103,puducherry,2022,4,605008,40658
6104,puducherry,2022,4,605004,40383
6105,puducherry,2022,4,605009,33355
6106,puducherry,2022,4,605011,27461
6107,puducherry,2022,4,605007,25628
6108,puducherry,2022,4,605001,24593
6109,puducherry,2022,4,605010,24548
6110,puducherry,2022,4,605013,24424
6111,puducherry,2023,1,605110,62885
6112,puducherry,2023,1,605107,46763
6113,puducherry,2023,1,605008,42383
6114,puducherry,2023,1,605004,42155
6115,puducherry,2023,1,605009,34866
6116,puducherry,2023,1,605011,28704
6117,puducherry,2023,1,605007,26765
6118,puducherry,2023,1,605010,25639
6119,puducherry,2023,1,605001,25633
6120,puducherry,2023,1,605013,25534
6121,puducherry,2023,2,605110,65371
6122,puducherry,2023,2,605107,48667
6123,puducherry,2023,2,605008,43969
6124,puducherry,2023,2,605004,43746
6125,puducherry,2023,2,605009,36129
6126,puducherry,2023,2,605011,29754
6127,puducherry,2023,2,605007,27796
6128,puducherry,2023,2,605010,26577
6129,puducherry,2023,2,605001,26555
6130,puducherry,2023,2,605013,26451
6131,puducherry,2023,3,605110,68001
6132,puducherry,2023,3,605107,50686
6133,puducherry,2023,3,605008,45621
6134,puducherry,2023,3,605004,45469
6135,puducherry,2023,3,605009,37477
6136,puducherry,2023,3,605011,30844
6137,puducherry,2023,3,605007,28923
6138,puducherry,2023,3,605010,27573
6139,puducherry,2023,3,605001,27546
6140,puducherry,2023,3,605013,27482
6141,punjab,2018,1,143001,43359
6142,punjab,2018,1,141008,22225
6143,punjab,2018,1,140603,18219
6144,punjab,2018,1,140301,17469
6145,punjab,2018,1,141001,17181
6146,punjab,2018,1,147001,16257
6147,punjab,2018,1,151001,14526
6148,punjab,2018,1,152116,14095
6149,punjab,2018,1,141003,13657
6150,punjab,2018,1,140308,12084
6151,punjab,2018,2,143001,59405
6152,punjab,2018,2,141008,30839
6153,punjab,2018,2,140603,24429
6154,punjab,2018,2,140301,23138
6155,punjab,2018,2,141001,22841
6156,punjab,2018,2,147001,21810
6157,punjab,2018,2,151001,19252
6158,punjab,2018,2,141003,18767
6159,punjab,2018,2,152116,18559
6160,punjab,2018,2,145001,16592
6161,punjab,2018,3,143001,76846
6162,punjab,2018,3,141008,40803
6163,punjab,2018,3,140603,30767
6164,punjab,2018,3,141001,28616
6165,punjab,2018,3,140301,28551
6166,punjab,2018,3,147001,27232
6167,punjab,2018,3,141003,24088
6168,punjab,2018,3,151001,23352
6169,punjab,2018,3,152116,22303
6170,punjab,2018,3,145001,21456
6171,punjab,2018,4,143001,99483
6172,punjab,2018,4,141008,52833
6173,punjab,2018,4,140603,38176
6174,punjab,2018,4,141001,36199
6175,punjab,2018,4,140301,35509
6176,punjab,2018,4,147001,34358
6177,punjab,2018,4,141003,31098
6178,punjab,2018,4,151001,28272
6179,punjab,2018,4,145001,27844
6180,punjab,2018,4,152116,26604
6181,punjab,2019,1,143001,119228
6182,punjab,2019,1,141008,64166
6183,punjab,2019,1,140603,45359
6184,punjab,2019,1,141001,42727
6185,punjab,2019,1,140301,42199
6186,punjab,2019,1,147001,40621
6187,punjab,2019,1,141003,37255
6188,punjab,2019,1,145001,33513
6189,punjab,2019,1,151001,32544
6190,punjab,2019,1,152116,30355
6191,punjab,2019,2,143001,142830
6192,punjab,2019,2,141008,75374
6193,punjab,2019,2,140603,51976
6194,punjab,2019,2,141001,51332
6195,punjab,2019,2,140301,49010
6196,punjab,2019,2,147001,48451
6197,punjab,2019,2,141003,43136
6198,punjab,2019,2,145001,38854
6199,punjab,2019,2,151001,36490
6200,punjab,2019,2,144001,35403
6201,punjab,2019,3,143001,163956
6202,punjab,2019,3,141008,86040
6203,punjab,2019,3,141001,59363
6204,punjab,2019,3,140603,58135
6205,punjab,2019,3,140301,55421
6206,punjab,2019,3,147001,55395
6207,punjab,2019,3,141003,48731
6208,punjab,2019,3,145001,43993
6209,punjab,2019,3,144001,41150
6210,punjab,2019,3,151001,41035
6211,punjab,2019,4,143001,181854
6212,punjab,2019,4,141008,95986
6213,punjab,2019,4,141001,65261
6214,punjab,2019,4,140603,63297
6215,punjab,2019,4,147001,60870
6216,punjab,2019,4,140301,60612
6217,punjab,2019,4,141003,53849
6218,punjab,2019,4,145001,48845
6219,punjab,2019,4,144001,45418
6220,punjab,2019,4,151001,44790
6221,punjab,2020,1,143001,202216
6222,punjab,2020,1,141008,107678
6223,punjab,2020,1,141001,71885
6224,punjab,2020,1,140603,68646
6225,punjab,2020,1,147001,66785
6226,punjab,2020,1,140301,66070
6227,punjab,2020,1,141003,59951
6228,punjab,2020,1,145001,53948
6229,punjab,2020,1,144001,49899
6230,punjab,2020,1,151001,48875
6231,punjab,2020,2,143001,223933
6232,punjab,2020,2,141008,121221
6233,punjab,2020,2,141001,78741
6234,punjab,2020,2,140603,73870
6235,punjab,2020,2,147001,73497
6236,punjab,2020,2,140301,70939
6237,punjab,2020,2,141003,66920
6238,punjab,2020,2,145001,60258
6239,punjab,2020,2,144001,54721
6240,punjab,2020,2,141007,54075
6241,punjab,2020,3,143001,247481
6242,punjab,2020,3,141008,134739
6243,punjab,2020,3,141001,85126
6244,punjab,2020,3,147001,80029
6245,punjab,2020,3,140603,79903
6246,punjab,2020,3,140301,77135
6247,punjab,2020,3,141003,73781
6248,punjab,2020,3,145001,65997
6249,punjab,2020,3,141007,60291
6250,punjab,2020,3,144001,59885
6251,punjab,2020,4,143001,271907
6252,punjab,2020,4,141008,148538
6253,punjab,2020,4,141001,92089
6254,punjab,2020,4,147001,86847
6255,punjab,2020,4,140603,86818
6256,punjab,2020,4,140301,83566
6257,punjab,2020,4,141003,80862
6258,punjab,2020,4,145001,71859
6259,punjab,2020,4,141007,66530
6260,punjab,2020,4,144001,65000
6261,punjab,2021,1,143001,293006
6262,punjab,2021,1,141008,160672
6263,punjab,2021,1,141001,98982
6264,punjab,2021,1,140603,93273
6265,punjab,2021,1,147001,93261
6266,punjab,2021,1,140301,89916
6267,punjab,2021,1,141003,87313
6268,punjab,2021,1,145001,77208
6269,punjab,2021,1,141007,72244
6270,punjab,2021,1,144001,69853
6271,punjab,2021,2,143001,313340
6272,punjab,2021,2,141008,172469
6273,punjab,2021,2,141001,105913
6274,punjab,2021,2,147001,99727
6275,punjab,2021,2,140603,99698
6276,punjab,2021,2,140301,96091
6277,punjab,2021,2,141003,93638
6278,punjab,2021,2,145001,82752
6279,punjab,2021,2,141007,77652
6280,punjab,2021,2,144001,74733
6281,punjab,2021,3,143001,335748
6282,punjab,2021,3,141008,185668
6283,punjab,2021,3,141001,113616
6284,punjab,2021,3,147001,106847
6285,punjab,2021,3,140603,106702
6286,punjab,2021,3,140301,102934
6287,punjab,2021,3,141003,100724
6288,punjab,2021,3,145001,88761
6289,punjab,2021,3,141007,83818
6290,punjab,2021,3,144001,80134
6291,punjab,2021,4,143001,357742
6292,punjab,2021,4,141008,198843
6293,punjab,2021,4,141001,121266
6294,punjab,2021,4,147001,113889
6295,punjab,2021,4,140603,113615
6296,punjab,2021,4,140301,109619
6297,punjab,2021,4,141003,107724
6298,punjab,2021,4,145001,94773
6299,punjab,2021,4,141007,90040
6300,punjab,2021,4,144001,85478
6301,punjab,2022,1,143001,378399
6302,punjab,2022,1,141008,211333
6303,punjab,2022,1,141001,128376
6304,punjab,2022,1,147001,120433
6305,punjab,2022,1,140603,120123
6306,punjab,2022,1,140301,115842
6307,punjab,2022,1,141003,114354
6308,punjab,2022,1,145001,100381
6309,punjab,2022,1,141007,95916
6310,punjab,2022,1,144001,90415
6311,punjab,2022,2,143001,397926
6312,punjab,2022,2,141008,223136
6313,punjab,2022,2,141001,135133
6314,punjab,2022,2,147001,126600
6315,punjab,2022,2,140603,126324
6316,punjab,2022,2,140301,121762
6317,punjab,2022,2,141003,120731
6318,punjab,2022,2,145001,105746
6319,punjab,2022,2,141007,101491
6320,punjab,2022,2,144001,95113
6321,punjab,2022,3,143001,418302
6322,punjab,2022,3,141008,235576
6323,punjab,2022,3,141001,142144
6324,punjab,2022,3,147001,132932
6325,punjab,2022,3,140603,132797
6326,punjab,2022,3,140301,127787
6327,punjab,2022,3,141003,127410
6328,punjab,2022,3,145001,111293
6329,punjab,2022,3,141007,107341
6330,punjab,2022,3,144001,100011
6331,punjab,2022,4,143001,438058
6332,punjab,2022,4,141008,247825
6333,punjab,2022,4,141001,149085
6334,punjab,2022,4,140603,139073
6335,punjab,2022,4,147001,138928
6336,punjab,2022,4,141003,133998
6337,punjab,2022,4,140301,133738
6338,punjab,2022,4,145001,116518
6339,punjab,2022,4,141007,113238
6340,punjab,2022,4,144001,104885
6341,punjab,2023,1,143001,456622
6342,punjab,2023,1,141008,259310
6343,punjab,2023,1,141001,155573
6344,punjab,2023,1,140603,144965
6345,punjab,2023,1,147001,144751
6346,punjab,2023,1,141003,140056
6347,punjab,2023,1,140301,139296
6348,punjab,2023,1,145001,121502
6349,punjab,2023,1,141007,118808
6350,punjab,2023,1,144001,109356
6351,punjab,2023,2,143001,473406
6352,punjab,2023,2,141008,270095
6353,punjab,2023,2,141001,161489
6354,punjab,2023,2,140603,150206
6355,punjab,2023,2,147001,150119
6356,punjab,2023,2,141003,145745
6357,punjab,2023,2,140301,144358
6358,punjab,2023,2,145001,126098
6359,punjab,2023,2,141007,124029
6360,punjab,2023,2,144001,113407
6361,punjab,2023,3,143001,491581
6362,punjab,2023,3,141008,280721
6363,punjab,2023,3,141001,167486
6364,punjab,2023,3,140603,155847
6365,punjab,2023,3,147001,155727
6366,punjab,2023,3,141003,151376
6367,punjab,2023,3,140301,149749
6368,punjab,2023,3,145001,131029
6369,punjab,2023,3,141007,129075
6370,punjab,2023,3,144001,117565
6371,rajasthan,2018,1,302012,68098
6372,rajasthan,2018,1,302020,50344
6373,rajasthan,2018,1,302029,49859
6374,rajasthan,2018,1,302015,47908
6375,rajasthan,2018,1,311001,46853
6376,rajasthan,2018,1,302017,45661
6377,rajasthan,2018,1,301001,39681
6378,rajasthan,2018,1,302001,39025
6379,rajasthan,2018,1,335001,36679
6380,rajasthan,2018,1,313001,36182
6381,rajasthan,2018,2,302012,89071
6382,rajasthan,2018,2,302020,65233
6383,rajasthan,2018,2,302029,64493
6384,rajasthan,2018,2,311001,61741
6385,rajasthan,2018,2,302015,61369
6386,rajasthan,2018,2,302017,58627
6387,rajasthan,2018,2,301001,52321
6388,rajasthan,2018,2,302001,51641
6389,rajasthan,2018,2,335001,48196
6390,rajasthan,2018,2,313001,46898
6391,rajasthan,2018,3,302012,107088
6392,rajasthan,2018,3,302020,79083
6393,rajasthan,2018,3,302029,77899
6394,rajasthan,2018,3,302015,73697
6395,rajasthan,2018,3,311001,73337
6396,rajasthan,2018,3,302017,70843
6397,rajasthan,2018,3,301001,62988
6398,rajasthan,2018,3,302001,62534
6399,rajasthan,2018,3,335001,57250
6400,rajasthan,2018,3,302013,55784
6401,rajasthan,2018,4,302012,128747
6402,rajasthan,2018,4,302020,94293
6403,rajasthan,2018,4,302029,93316
6404,rajasthan,2018,4,302015,87634
6405,rajasthan,2018,4,311001,87612
6406,rajasthan,2018,4,302017,84185
6407,rajasthan,2018,4,301001,75902
6408,rajasthan,2018,4,302001,75261
6409,rajasthan,2018,4,335001,70925
6410,rajasthan,2018,4,302013,67335
6411,rajasthan,2019,1,302012,152051
6412,rajasthan,2019,1,302029,110968
6413,rajasthan,2019,1,302020,109680
6414,rajasthan,2019,1,311001,105316
6415,rajasthan,2019,1,302015,100778
6416,rajasthan,2019,1,302017,97262
6417,rajasthan,2019,1,301001,89896
6418,rajasthan,2019,1,302001,89061
6419,rajasthan,2019,1,335001,82868
6420,rajasthan,2019,1,302013,79661
6421,rajasthan,2019,2,302012,168578
6422,rajasthan,2019,2,302029,122421
6423,rajasthan,2019,2,302020,120003
6424,rajasthan,2019,2,311001,118290
6425,rajasthan,2019,2,302015,109679
6426,rajasthan,2019,2,302017,105403
6427,rajasthan,2019,2,302001,104285
6428,rajasthan,2019,2,301001,101785
6429,rajasthan,2019,2,335001,92230
6430,rajasthan,2019,2,313001,90885
6431,rajasthan,2019,3,302012,185991
6432,rajasthan,2019,3,302029,134500
6433,rajasthan,2019,3,311001,131583
6434,rajasthan,2019,3,302020,130651
6435,rajasthan,2019,3,302015,118374
6436,rajasthan,2019,3,302001,117686
6437,rajasthan,2019,3,302017,114314
6438,rajasthan,2019,3,301001,112490
6439,rajasthan,2019,3,313001,103927
6440,rajasthan,2019,3,335001,101510
6441,rajasthan,2019,4,302012,201766
6442,rajasthan,2019,4,302029,146384
6443,rajasthan,2019,4,311001,143656
6444,rajasthan,2019,4,302020,140229
6445,rajasthan,2019,4,302001,128922
6446,rajasthan,2019,4,302015,126802
6447,rajasthan,2019,4,301001,122776
6448,rajasthan,2019,4,302017,122407
6449,rajasthan,2019,4,313001,115454
6450,rajasthan,2019,4,334001,112040
6451,rajasthan,2020,1,302012,217583
6452,rajasthan,2020,1,302029,158044
6453,rajasthan,2020,1,311001,157136
6454,rajasthan,2020,1,302020,149472
6455,rajasthan,2020,1,302001,139859
6456,rajasthan,2020,1,302015,133707
6457,rajasthan,2020,1,301001,133372
6458,rajasthan,2020,1,302017,129853
6459,rajasthan,2020,1,313001,127121
6460,rajasthan,2020,1,334001,123837
6461,rajasthan,2020,2,302012,233663
6462,rajasthan,2020,2,311001,169810
6463,rajasthan,2020,2,302029,168150
6464,rajasthan,2020,2,302020,157169
6465,rajasthan,2020,2,302001,149077
6466,rajasthan,2020,2,301001,143723
6467,rajasthan,2020,2,302015,139198
6468,rajasthan,2020,2,313001,138209
6469,rajasthan,2020,2,334001,136562
6470,rajasthan,2020,2,302017,136122
6471,rajasthan,2020,3,302012,253003
6472,rajasthan,2020,3,311001,183544
6473,rajasthan,2020,3,302029,181754
6474,rajasthan,2020,3,302020,168113
6475,rajasthan,2020,3,302001,159231
6476,rajasthan,2020,3,301001,154881
6477,rajasthan,2020,3,313001,151034
6478,rajasthan,2020,3,334001,149863
6479,rajasthan,2020,3,302015,147454
6480,rajasthan,2020,3,302017,144656
6481,rajasthan,2020,4,302012,271971
6482,rajasthan,2020,4,311001,197187
6483,rajasthan,2020,4,302029,194929
6484,rajasthan,2020,4,302020,179165
6485,rajasthan,2020,4,302001,169285
6486,rajasthan,2020,4,301001,165747
6487,rajasthan,2020,4,313001,164021
6488,rajasthan,2020,4,334001,163859
6489,rajasthan,2020,4,302015,155888
6490,rajasthan,2020,4,302017,153346
6491,rajasthan,2021,1,302012,292147
6492,rajasthan,2021,1,311001,212281
6493,rajasthan,2021,1,302029,209507
6494,rajasthan,2021,1,302020,191909
6495,rajasthan,2021,1,302001,180996
6496,rajasthan,2021,1,301001,178156
6497,rajasthan,2021,1,334001,177076
6498,rajasthan,2021,1,313001,176646
6499,rajasthan,2021,1,302015,166517
6500,rajasthan,2021,1,302017,164063
6501,rajasthan,2021,2,302012,312285
6502,rajasthan,2021,2,311001,227209
6503,rajasthan,2021,2,302029,223910
6504,rajasthan,2021,2,302020,204686
6505,rajasthan,2021,2,302001,192943
6506,rajasthan,2021,2,301001,190560
6507,rajasthan,2021,2,334001,189777
6508,rajasthan,2021,2,313001,188708
6509,rajasthan,2021,2,302015,177498
6510,rajasthan,2021,2,302017,174826
6511,rajasthan,2021,3,302012,335006
6512,rajasthan,2021,3,311001,244096
6513,rajasthan,2021,3,302029,240131
6514,rajasthan,2021,3,302020,218927
6515,rajasthan,2021,3,302001,206038
6516,rajasthan,2021,3,301001,204447
6517,rajasthan,2021,3,334001,204021
6518,rajasthan,2021,3,313001,202038
6519,rajasthan,2021,3,302015,189635
6520,rajasthan,2021,3,302017,186862
6521,rajasthan,2021,4,302012,357814
6522,rajasthan,2021,4,311001,261008
6523,rajasthan,2021,4,302029,256592
6524,rajasthan,2021,4,302020,233202
6525,rajasthan,2021,4,302001,219208
6526,rajasthan,2021,4,301001,218321
6527,rajasthan,2021,4,334001,218086
6528,rajasthan,2021,4,313001,215569
6529,rajasthan,2021,4,302015,201866
6530,rajasthan,2021,4,302017,199101
6531,rajasthan,2022,1,302012,379201
6532,rajasthan,2022,1,311001,276732
6533,rajasthan,2022,1,302029,271894
6534,rajasthan,2022,1,302020,246589
6535,rajasthan,2022,1,301001,231537
6536,rajasthan,2022,1,302001,231535
6537,rajasthan,2022,1,334001,231262
6538,rajasthan,2022,1,313001,228203
6539,rajasthan,2022,1,302015,213355
6540,rajasthan,2022,1,302017,210495
6541,rajasthan,2022,2,302012,399537
6542,rajasthan,2022,2,311001,291700
6543,rajasthan,2022,2,302029,286572
6544,rajasthan,2022,2,302020,259218
6545,rajasthan,2022,2,301001,244138
6546,rajasthan,2022,2,334001,243611
6547,rajasthan,2022,2,302001,243317
6548,rajasthan,2022,2,313001,240292
6549,rajasthan,2022,2,302015,224395
6550,rajasthan,2022,2,302017,221344
6551,rajasthan,2022,3,302012,420931
6552,rajasthan,2022,3,311001,307471
6553,rajasthan,2022,3,302029,301977
6554,rajasthan,2022,3,302020,272359
6555,rajasthan,2022,3,301001,257331
6556,rajasthan,2022,3,334001,256340
6557,rajasthan,2022,3,302001,255437
6558,rajasthan,2022,3,313001,252805
6559,rajasthan,2022,3,302015,235747
6560,rajasthan,2022,3,302017,232516
6561,rajasthan,2022,4,302012,442071
6562,rajasthan,2022,4,311001,323050
6563,rajasthan,2022,4,302029,317257
6564,rajasthan,2022,4,302020,285618
6565,rajasthan,2022,4,301001,270375
6566,rajasthan,2022,4,334001,268334
6567,rajasthan,2022,4,302001,267759
6568,rajasthan,2022,4,313001,265014
6569,rajasthan,2022,4,302015,247217
6570,rajasthan,2022,4,302017,243904
6571,rajasthan,2023,1,302012,461897
6572,rajasthan,2023,1,311001,337956
6573,rajasthan,2023,1,302029,331769
6574,rajasthan,2023,1,302020,298297
6575,rajasthan,2023,1,301001,282869
6576,rajasthan,2023,1,334001,280477
6577,rajasthan,2023,1,302001,279611
6578,rajasthan,2023,1,313001,276547
6579,rajasthan,2023,1,302015,258169
6580,rajasthan,2023,1,302017,254674
6581,rajasthan,2023,2,302012,479744
6582,rajasthan,2023,2,311001,351000
6583,rajasthan,2023,2,302029,344591
6584,rajasthan,2023,2,302020,308962
6585,rajasthan,2023,2,301001,293892
6586,rajasthan,2023,2,334001,291407
6587,rajasthan,2023,2,302001,289431
6588,rajasthan,2023,2,313001,287049
6589,rajasthan,2023,2,302015,267121
6590,rajasthan,2023,2,302017,263717
6591,rajasthan,2023,3,302012,498043
6592,rajasthan,2023,3,311001,365520
6593,rajasthan,2023,3,302029,357851
6594,rajasthan,2023,3,302020,320466
6595,rajasthan,2023,3,301001,305791
6596,rajasthan,2023,3,334001,302841
6597,rajasthan,2023,3,302001,299989
6598,rajasthan,2023,3,313001,297717
6599,rajasthan,2023,3,302015,276962
6600,rajasthan,2023,3,302017,273466
6601,sikkim,2018,1,737101,3490
6602,sikkim,2018,1,737102,2643
6603,sikkim,2018,1,737132,2313
6604,sikkim,2018,1,737135,1769
6605,sikkim,2018,1,737134,1743
6606,sikkim,2018,1,737126,1175
6607,sikkim,2018,1,737113,1019
6608,sikkim,2018,1,737120,994
6609,sikkim,2018,1,737136,931
6610,sikkim,2018,1,737103,856
6611,sikkim,2018,2,737101,4767
6612,sikkim,2018,2,737102,3632
6613,sikkim,2018,2,737132,3280
6614,sikkim,2018,2,737134,2541
6615,sikkim,2018,2,737135,2447
6616,sikkim,2018,2,737126,1652
6617,sikkim,2018,2,737120,1495
6618,sikkim,2018,2,737113,1414
6619,sikkim,2018,2,737136,1257
6620,sikkim,2018,2,737103,1181
6621,sikkim,2018,3,737101,6302
6622,sikkim,2018,3,737102,4818
6623,sikkim,2018,3,737132,4053
6624,sikkim,2018,3,737134,3387
6625,sikkim,2018,3,737135,3199
6626,sikkim,2018,3,737126,2325
6627,sikkim,2018,3,737120,2052
6628,sikkim,2018,3,737113,1970
6629,sikkim,2018,3,737103,1626
6630,sikkim,2018,3,737136,1612
6631,sikkim,2018,4,737101,8184
6632,sikkim,2018,4,737102,6096
6633,sikkim,2018,4,737132,4951
6634,sikkim,2018,4,737134,4401
6635,sikkim,2018,4,737135,4040
6636,sikkim,2018,4,737126,3058
6637,sikkim,2018,4,737120,2748
6638,sikkim,2018,4,737113,2604
6639,sikkim,2018,4,737103,2161
6640,sikkim,2018,4,737136,1980
6641,sikkim,2019,1,737101,9811
6642,sikkim,2019,1,737102,7390
6643,sikkim,2019,1,737132,5823
6644,sikkim,2019,1,737134,5484
6645,sikkim,2019,1,737135,4863
6646,sikkim,2019,1,737126,3693
6647,sikkim,2019,1,737120,3393
6648,sikkim,2019,1,737113,3139
6649,sikkim,2019,1,737103,2669
6650,sikkim,2019,1,737136,2338
6651,sikkim,2019,2,737101,11751
6652,sikkim,2019,2,737102,8730
6653,sikkim,2019,2,737132,6732
6654,sikkim,2019,2,737134,6641
6655,sikkim,2019,2,737135,5696
6656,sikkim,2019,2,737126,4655
6657,sikkim,2019,2,737120,3941
6658,sikkim,2019,2,737113,3858
6659,sikkim,2019,2,737103,3239
6660,sikkim,2019,2,737121,2827
6661,sikkim,2019,3,737101,13584
6662,sikkim,2019,3,737102,9884
6663,sikkim,2019,3,737134,7809
6664,sikkim,2019,3,737132,7615
6665,sikkim,2019,3,737135,6481
6666,sikkim,2019,3,737126,5557
6667,sikkim,2019,3,737113,4526
6668,sikkim,2019,3,737120,4413
6669,sikkim,2019,3,737103,3643
6670,sikkim,2019,3,737121,3356
6671,sikkim,2019,4,737101,15223
6672,sikkim,2019,4,737102,11002
6673,sikkim,2019,4,737134,8964
6674,sikkim,2019,4,737132,8456
6675,sikkim,2019,4,737135,7240
6676,sikkim,2019,4,737126,6464
6677,sikkim,2019,4,737113,5181
6678,sikkim,2019,4,737120,4869
6679,sikkim,2019,4,737103,3999
6680,sikkim,2019,4,737121,3995
6681,sikkim,2020,1,737101,17139
6682,sikkim,2020,1,737102,12201
6683,sikkim,2020,1,737134,10222
6684,sikkim,2020,1,737132,9292
6685,sikkim,2020,1,737135,8051
6686,sikkim,2020,1,737126,7462
6687,sikkim,2020,1,737113,5869
6688,sikkim,2020,1,737120,5305
6689,sikkim,2020,1,737121,4720
6690,sikkim,2020,1,737103,4434
6691,sikkim,2020,2,737101,19227
6692,sikkim,2020,2,737102,13610
6693,sikkim,2020,2,737134,11915
6694,sikkim,2020,2,737132,10447
6695,sikkim,2020,2,737135,9160
6696,sikkim,2020,2,737126,8958
6697,sikkim,2020,2,737113,6822
6698,sikkim,2020,2,737120,5833
6699,sikkim,2020,2,737121,5749
6700,sikkim,2020,2,737103,4938
6701,sikkim,2020,3,737101,21525
6702,sikkim,2020,3,737102,15094
6703,sikkim,2020,3,737134,13624
6704,sikkim,2020,3,737132,11586
6705,sikkim,2020,3,737135,10222
6706,sikkim,2020,3,737126,10158
6707,sikkim,2020,3,737113,7782
6708,sikkim,2020,3,737121,6733
6709,sikkim,2020,3,737120,6342
6710,sikkim,2020,3,737103,5456
6711,sikkim,2020,4,737101,23744
6712,sikkim,2020,4,737102,16577
6713,sikkim,2020,4,737134,15077
6714,sikkim,2020,4,737132,12638
6715,sikkim,2020,4,737126,11350
6716,sikkim,2020,4,737135,11169
6717,sikkim,2020,4,737113,8583
6718,sikkim,2020,4,737121,7474
6719,sikkim,2020,4,737120,6926
6720,sikkim,2020,4,737103,5977
6721,sikkim,2021,1,737101,25663
6722,sikkim,2021,1,737102,17843
6723,sikkim,2021,1,737134,16236
6724,sikkim,2021,1,737132,13649
6725,sikkim,2021,1,737126,12273
6726,sikkim,2021,1,737135,12017
6727,sikkim,2021,1,737113,9258
6728,sikkim,2021,1,737121,8095
6729,sikkim,2021,1,737120,7423
6730,sikkim,2021,1,737103,6443
6731,sikkim,2021,2,737101,27441
6732,sikkim,2021,2,737102,19098
6733,sikkim,2021,2,737134,17409
6734,sikkim,2021,2,737132,14618
6735,sikkim,2021,2,737126,13159
6736,sikkim,2021,2,737135,12879
6737,sikkim,2021,2,737113,9970
6738,sikkim,2021,2,737121,8689
6739,sikkim,2021,2,737120,7948
6740,sikkim,2021,2,737103,6915
6741,sikkim,2021,3,737101,29396
6742,sikkim,2021,3,737102,20468
6743,sikkim,2021,3,737134,18740
6744,sikkim,2021,3,737132,15682
6745,sikkim,2021,3,737126,14145
6746,sikkim,2021,3,737135,13811
6747,sikkim,2021,3,737113,10760
6748,sikkim,2021,3,737121,9361
6749,sikkim,2021,3,737120,8604
6750,sikkim,2021,3,737103,7436
6751,sikkim,2021,4,737101,31343
6752,sikkim,2021,4,737102,21810
6753,sikkim,2021,4,737134,20001
6754,sikkim,2021,4,737132,16715
6755,sikkim,2021,4,737126,15175
6756,sikkim,2021,4,737135,14764
6757,sikkim,2021,4,737113,11524
6758,sikkim,2021,4,737121,10012
6759,sikkim,2021,4,737120,9245
6760,sikkim,2021,4,737103,7965
6761,sikkim,2022,1,737101,33157
6762,sikkim,2022,1,737102,23098
6763,sikkim,2022,1,737134,21281
6764,sikkim,2022,1,737132,17728
6765,sikkim,2022,1,737126,16079
6766,sikkim,2022,1,737135,15654
6767,sikkim,2022,1,737113,12301
6768,sikkim,2022,1,737121,10688
6769,sikkim,2022,1,737120,9820
6770,sikkim,2022,1,737103,8440
6771,sikkim,2022,2,737101,34848
6772,sikkim,2022,2,737102,24299
6773,sikkim,2022,2,737134,22433
6774,sikkim,2022,2,737132,18657
6775,sikkim,2022,2,737126,16979
6776,sikkim,2022,2,737135,16506
6777,sikkim,2022,2,737113,13025
6778,sikkim,2022,2,737121,11289
6779,sikkim,2022,2,737120,10381
6780,sikkim,2022,2,737103,8885
6781,sikkim,2022,3,737101,36580
6782,sikkim,2022,3,737102,25512
6783,sikkim,2022,3,737134,23630
6784,sikkim,2022,3,737132,19633
6785,sikkim,2022,3,737126,17775
6786,sikkim,2022,3,737135,17399
6787,sikkim,2022,3,737113,13634
6788,sikkim,2022,3,737121,11780
6789,sikkim,2022,3,737120,10901
6790,sikkim,2022,3,737103,9349
6791,sikkim,2022,4,737101,38348
6792,sikkim,2022,4,737102,26669
6793,sikkim,2022,4,737134,24659
6794,sikkim,2022,4,737132,20507
6795,sikkim,2022,4,737126,18512
6796,sikkim,2022,4,737135,18170
6797,sikkim,2022,4,737113,14122
6798,sikkim,2022,4,737121,12204
6799,sikkim,2022,4,737120,11369
6800,sikkim,2022,4,737103,9731
6801,sikkim,2023,1,737101,39951
6802,sikkim,2023,1,737102,27829
6803,sikkim,2023,1,737134,25736
6804,sikkim,2023,1,737132,21376
6805,sikkim,2023,1,737126,19329
6806,sikkim,2023,1,737135,18992
6807,sikkim,2023,1,737113,14738
6808,sikkim,2023,1,737121,12726
6809,sikkim,2023,1,737120,11868
6810,sikkim,2023,1,737103,10158
6811,sikkim,2023,2,737101,41406
6812,sikkim,2023,2,737102,28847
6813,sikkim,2023,2,737134,26811
6814,sikkim,2023,2,737132,22234
6815,sikkim,2023,2,737126,20106
6816,sikkim,2023,2,737135,19740
6817,sikkim,2023,2,737113,15390
6818,sikkim,2023,2,737121,13276
6819,sikkim,2023,2,737120,12382
6820,sikkim,2023,2,737103,10586
6821,sikkim,2023,3,737101,42978
6822,sikkim,2023,3,737102,29890
6823,sikkim,2023,3,737134,27814
